,sellerName,origChannel,origIntRate,origUPB,origDate,firstPmtDate,origLTV,origCLTV,numBorrowers,origDebtIncRatio,borrCreditScore,BestCreditScore,WorstCreditScore,AvgCreditScore,loanPurp,propState,zipCode,pMIperct,mortInsType,fmacRate,fredRate,rateDiff,rateDiffPct,rank
23762,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.875,570000,1/1/2019,3/1/2019,68,68,1,47,744,744,744,744,C,CA,921,0,0,4.55,2.69,0.325,0.071428571,3
23763,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.625,484000,1/1/2019,3/1/2019,39,39,1,48,750,750,750,750,C,IL,606,0,0,4.55,2.69,0.075,0.016483516,2
23764,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.875,453000,1/1/2019,3/1/2019,28,28,1,49,687,687,687,687,C,CA,900,0,0,4.55,2.69,0.325,0.071428571,3
23765,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,5.25,340000,1/1/2019,3/1/2019,79,79,1,49,734,734,734,734,C,NY,103,0,0,4.55,2.69,0.7,0.153846154,4
23766,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.875,165000,1/1/2019,3/1/2019,60,60,1,50,743,743,743,743,C,MI,482,0,0,4.55,2.69,0.325,0.071428571,3
23767,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.75,105000,1/1/2019,4/1/2019,70,70,1,27,766,766,766,766,C,MI,481,0,0,4.55,2.69,0.2,0.043956044,3
23768,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.875,250000,1/1/2019,4/1/2019,60,60,1,42,666,666,666,666,C,CA,945,0,0,4.55,2.69,0.325,0.071428571,3
23769,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,5.125,143000,1/1/2019,4/1/2019,80,80,1,45,703,703,703,703,C,MI,483,0,0,4.55,2.69,0.575,0.126373626,4
23770,"WELLS FARGO BANK, N.A.",2,5.375,201000,1/1/2019,3/1/2019,62,62,1,17,672,672,672,672,C,CA,925,0,0,4.55,2.69,0.825,0.181318681,4
23771,"WELLS FARGO BANK, N.A.",2,4.75,160000,1/1/2019,3/1/2019,46,46,1,18,787,787,787,787,C,FL,327,0,0,4.55,2.69,0.2,0.043956044,3
23772,"WELLS FARGO BANK, N.A.",2,4.5,138000,1/1/2019,3/1/2019,40,40,1,19,801,801,801,801,C,NV,891,0,0,4.55,2.69,-0.05,-0.010989011,2
23773,"WELLS FARGO BANK, N.A.",2,4.99,180000,1/1/2019,3/1/2019,24,24,1,21,766,766,766,766,C,CA,956,0,0,4.55,2.69,0.44,0.096703297,3
23774,"WELLS FARGO BANK, N.A.",2,5.5,134000,1/1/2019,3/1/2019,80,80,1,21,693,693,693,693,C,IN,472,0,0,4.55,2.69,0.95,0.208791209,5
23775,"WELLS FARGO BANK, N.A.",2,5.125,352000,1/1/2019,3/1/2019,73,73,1,23,758,758,758,758,C,GA,303,0,0,4.55,2.69,0.575,0.126373626,4
23776,"WELLS FARGO BANK, N.A.",2,5.375,110000,1/1/2019,3/1/2019,47,47,1,23,626,626,626,626,C,MD,207,0,0,4.55,2.69,0.825,0.181318681,4
23777,"WELLS FARGO BANK, N.A.",2,4.875,132000,1/1/2019,3/1/2019,70,70,1,24,766,766,766,766,C,MO,631,0,0,4.55,2.69,0.325,0.071428571,3
23778,"WELLS FARGO BANK, N.A.",2,4.75,392000,1/1/2019,3/1/2019,51,51,1,24,796,796,796,796,C,OR,972,0,0,4.55,2.69,0.2,0.043956044,3
23779,"WELLS FARGO BANK, N.A.",2,5.5,136000,1/1/2019,3/1/2019,80,80,1,25,696,696,696,696,C,AL,352,0,0,4.55,2.69,0.95,0.208791209,5
23780,"WELLS FARGO BANK, N.A.",2,4.99,178000,1/1/2019,3/1/2019,45,45,1,25,732,732,732,732,C,CA,956,0,0,4.55,2.69,0.44,0.096703297,3
23781,"WELLS FARGO BANK, N.A.",2,5.375,203000,1/1/2019,3/1/2019,80,80,1,25,686,686,686,686,C,MN,554,0,0,4.55,2.69,0.825,0.181318681,4
23782,"WELLS FARGO BANK, N.A.",2,5.625,260000,1/1/2019,3/1/2019,80,80,1,25,680,680,680,680,C,NJ,78,0,0,4.55,2.69,1.075,0.236263736,5
23783,"WELLS FARGO BANK, N.A.",2,4.375,130000,1/1/2019,3/1/2019,44,44,1,25,661,661,661,661,C,UT,840,0,0,4.55,2.69,-0.175,-0.038461538,2
23784,"WELLS FARGO BANK, N.A.",2,5.875,63000,1/1/2019,3/1/2019,70,70,1,26,650,650,650,650,C,MO,631,0,0,4.55,2.69,1.325,0.291208791,6
23785,"WELLS FARGO BANK, N.A.",2,5.375,176000,1/1/2019,3/1/2019,75,75,1,26,690,690,690,690,C,VA,230,0,0,4.55,2.69,0.825,0.181318681,4
23786,"WELLS FARGO BANK, N.A.",2,5.375,268000,1/1/2019,3/1/2019,80,80,1,27,811,811,811,811,C,AZ,852,0,0,4.55,2.69,0.825,0.181318681,4
23787,"WELLS FARGO BANK, N.A.",2,4.75,250000,1/1/2019,3/1/2019,76,76,1,27,769,769,769,769,C,MN,553,0,0,4.55,2.69,0.2,0.043956044,3
23788,"WELLS FARGO BANK, N.A.",2,4.625,110000,1/1/2019,3/1/2019,52,52,1,27,767,767,767,767,C,MO,633,0,0,4.55,2.69,0.075,0.016483516,2
23789,"WELLS FARGO BANK, N.A.",2,4.625,278000,1/1/2019,3/1/2019,46,46,1,28,793,793,793,793,C,CA,921,0,0,4.55,2.69,0.075,0.016483516,2
23790,"WELLS FARGO BANK, N.A.",2,5.125,223000,1/1/2019,3/1/2019,58,58,1,28,784,784,784,784,C,CA,900,0,0,4.55,2.69,0.575,0.126373626,4
23791,"WELLS FARGO BANK, N.A.",2,4.875,172000,1/1/2019,3/1/2019,58,58,1,28,706,706,706,706,C,ID,838,0,0,4.55,2.69,0.325,0.071428571,3
23792,"WELLS FARGO BANK, N.A.",2,4.375,170000,1/1/2019,3/1/2019,43,43,1,28,813,813,813,813,C,OH,432,0,0,4.55,2.69,-0.175,-0.038461538,2
23793,"WELLS FARGO BANK, N.A.",2,4.875,208000,1/1/2019,3/1/2019,76,76,1,29,753,753,753,753,C,AZ,852,0,0,4.55,2.69,0.325,0.071428571,3
23794,"WELLS FARGO BANK, N.A.",2,6.125,182000,1/1/2019,3/1/2019,69,69,1,29,668,668,668,668,C,CA,953,0,0,4.55,2.69,1.575,0.346153846,6
23795,"WELLS FARGO BANK, N.A.",2,4.375,183000,1/1/2019,3/1/2019,49,49,1,29,687,687,687,687,C,PA,194,0,0,4.55,2.69,-0.175,-0.038461538,2
23796,"WELLS FARGO BANK, N.A.",2,4.875,97000,1/1/2019,3/1/2019,56,56,1,30,705,705,705,705,C,IA,502,0,0,4.55,2.69,0.325,0.071428571,3
23797,"WELLS FARGO BANK, N.A.",2,5.25,220000,1/1/2019,3/1/2019,70,70,1,31,789,789,789,789,C,FL,349,0,0,4.55,2.69,0.7,0.153846154,4
23798,"WELLS FARGO BANK, N.A.",2,5,94000,1/1/2019,3/1/2019,80,80,1,31,796,796,796,796,C,NY,132,0,0,4.55,2.69,0.45,0.098901099,3
23799,"WELLS FARGO BANK, N.A.",2,5.5,265000,1/1/2019,3/1/2019,66,66,1,31,706,706,706,706,C,OR,975,0,0,4.55,2.69,0.95,0.208791209,5
23800,"WELLS FARGO BANK, N.A.",2,4.875,302000,1/1/2019,3/1/2019,60,60,1,32,620,620,620,620,C,CA,945,0,0,4.55,2.69,0.325,0.071428571,3
23801,"WELLS FARGO BANK, N.A.",2,4.875,249000,1/1/2019,3/1/2019,75,75,1,32,690,690,690,690,C,CA,953,0,0,4.55,2.69,0.325,0.071428571,3
23802,"WELLS FARGO BANK, N.A.",2,4.875,97000,1/1/2019,3/1/2019,48,48,1,32,760,760,760,760,C,GA,314,0,0,4.55,2.69,0.325,0.071428571,3
23803,"WELLS FARGO BANK, N.A.",2,4.625,300000,1/1/2019,3/1/2019,72,72,1,32,780,780,780,780,C,GA,300,0,0,4.55,2.69,0.075,0.016483516,2
23804,"WELLS FARGO BANK, N.A.",2,5,36000,1/1/2019,3/1/2019,43,43,1,32,766,766,766,766,C,LA,704,0,0,4.55,2.69,0.45,0.098901099,3
23805,"WELLS FARGO BANK, N.A.",2,4.875,100000,1/1/2019,3/1/2019,22,22,1,33,773,773,773,773,C,CA,913,0,0,4.55,2.69,0.325,0.071428571,3
23806,"WELLS FARGO BANK, N.A.",2,4.5,313000,1/1/2019,3/1/2019,53,53,1,33,640,640,640,640,C,CA,900,0,0,4.55,2.69,-0.05,-0.010989011,2
23807,"WELLS FARGO BANK, N.A.",2,4.75,436000,1/1/2019,3/1/2019,80,80,1,33,813,813,813,813,C,CA,917,0,0,4.55,2.69,0.2,0.043956044,3
23808,"WELLS FARGO BANK, N.A.",2,4.375,89000,1/1/2019,3/1/2019,53,53,1,34,698,698,698,698,C,AL,356,0,0,4.55,2.69,-0.175,-0.038461538,2
23809,"WELLS FARGO BANK, N.A.",2,5.125,350000,1/1/2019,3/1/2019,78,78,1,34,776,776,776,776,C,CA,957,0,0,4.55,2.69,0.575,0.126373626,4
23810,"WELLS FARGO BANK, N.A.",2,4.875,166000,1/1/2019,3/1/2019,43,43,1,34,716,716,716,716,C,GA,302,0,0,4.55,2.69,0.325,0.071428571,3
23811,"WELLS FARGO BANK, N.A.",2,5.5,178000,1/1/2019,3/1/2019,80,80,1,34,750,750,750,750,C,NV,895,0,0,4.55,2.69,0.95,0.208791209,5
23812,"WELLS FARGO BANK, N.A.",2,4.875,395000,1/1/2019,3/1/2019,57,57,1,34,772,772,772,772,C,WA,980,0,0,4.55,2.69,0.325,0.071428571,3
23813,"WELLS FARGO BANK, N.A.",2,4.375,78000,1/1/2019,3/1/2019,7,7,1,35,782,782,782,782,C,CA,902,0,0,4.55,2.69,-0.175,-0.038461538,2
23814,"WELLS FARGO BANK, N.A.",2,4.875,175000,1/1/2019,3/1/2019,18,18,1,35,762,762,762,762,C,CA,954,0,0,4.55,2.69,0.325,0.071428571,3
23815,"WELLS FARGO BANK, N.A.",2,4.875,184000,1/1/2019,3/1/2019,80,80,1,35,731,731,731,731,C,MO,631,0,0,4.55,2.69,0.325,0.071428571,3
23816,"WELLS FARGO BANK, N.A.",2,5.375,65000,1/1/2019,3/1/2019,30,30,1,35,693,693,693,693,C,OH,432,0,0,4.55,2.69,0.825,0.181318681,4
23817,"WELLS FARGO BANK, N.A.",2,4.875,124000,1/1/2019,3/1/2019,65,65,1,35,661,661,661,661,C,WA,985,0,0,4.55,2.69,0.325,0.071428571,3
23818,"WELLS FARGO BANK, N.A.",2,5.5,130000,1/1/2019,3/1/2019,62,62,1,36,681,681,681,681,C,AL,355,0,0,4.55,2.69,0.95,0.208791209,5
23819,"WELLS FARGO BANK, N.A.",2,5.375,195000,1/1/2019,3/1/2019,69,69,1,36,759,759,759,759,C,CA,953,0,0,4.55,2.69,0.825,0.181318681,4
23820,"WELLS FARGO BANK, N.A.",2,5.25,251000,1/1/2019,3/1/2019,80,80,1,36,705,705,705,705,C,CA,953,0,0,4.55,2.69,0.7,0.153846154,4
23821,"WELLS FARGO BANK, N.A.",2,5.75,152000,1/1/2019,3/1/2019,80,80,1,36,660,660,660,660,C,IL,622,0,0,4.55,2.69,1.2,0.263736264,5
23822,"WELLS FARGO BANK, N.A.",2,4.75,363000,1/1/2019,3/1/2019,63,63,1,36,788,788,788,788,C,MA,21,0,0,4.55,2.69,0.2,0.043956044,3
23823,"WELLS FARGO BANK, N.A.",2,5.25,262000,1/1/2019,3/1/2019,69,69,1,36,689,689,689,689,C,MS,390,0,0,4.55,2.69,0.7,0.153846154,4
23824,"WELLS FARGO BANK, N.A.",2,6,248000,1/1/2019,3/1/2019,80,80,1,37,698,698,698,698,C,CA,953,0,0,4.55,2.69,1.45,0.318681319,6
23825,"WELLS FARGO BANK, N.A.",2,5.75,109000,1/1/2019,3/1/2019,69,69,1,37,650,650,650,650,C,FL,325,0,0,4.55,2.69,1.2,0.263736264,5
23826,"WELLS FARGO BANK, N.A.",2,4.875,221000,1/1/2019,3/1/2019,75,75,1,37,695,695,695,695,C,FL,341,0,0,4.55,2.69,0.325,0.071428571,3
23827,"WELLS FARGO BANK, N.A.",2,4.99,161000,1/1/2019,3/1/2019,65,65,1,37,717,717,717,717,C,GA,316,0,0,4.55,2.69,0.44,0.096703297,3
23828,"WELLS FARGO BANK, N.A.",2,5.375,220000,1/1/2019,3/1/2019,80,80,1,37,692,692,692,692,C,GA,300,0,0,4.55,2.69,0.825,0.181318681,4
23829,"WELLS FARGO BANK, N.A.",2,5,155000,1/1/2019,3/1/2019,68,68,1,37,743,743,743,743,C,LA,700,0,0,4.55,2.69,0.45,0.098901099,3
23830,"WELLS FARGO BANK, N.A.",2,4.625,316000,1/1/2019,3/1/2019,53,53,1,38,695,695,695,695,C,CA,917,0,0,4.55,2.69,0.075,0.016483516,2
23831,"WELLS FARGO BANK, N.A.",2,4.75,227000,1/1/2019,3/1/2019,48,48,1,38,814,814,814,814,C,CT,64,0,0,4.55,2.69,0.2,0.043956044,3
23832,"WELLS FARGO BANK, N.A.",2,4.99,191000,1/1/2019,3/1/2019,75,75,1,38,678,678,678,678,C,CT,67,0,0,4.55,2.69,0.44,0.096703297,3
23833,"WELLS FARGO BANK, N.A.",2,5.25,500000,1/1/2019,3/1/2019,51,51,1,38,728,728,728,728,C,NY,114,0,0,4.55,2.69,0.7,0.153846154,4
23834,"WELLS FARGO BANK, N.A.",2,5.875,124000,1/1/2019,3/1/2019,80,80,1,39,670,670,670,670,C,AL,365,0,0,4.55,2.69,1.325,0.291208791,6
23835,"WELLS FARGO BANK, N.A.",2,5.25,240000,1/1/2019,3/1/2019,42,42,1,39,700,700,700,700,C,CA,917,0,0,4.55,2.69,0.7,0.153846154,4
23836,"WELLS FARGO BANK, N.A.",2,5.25,270000,1/1/2019,3/1/2019,60,60,1,39,672,672,672,672,C,CO,800,0,0,4.55,2.69,0.7,0.153846154,4
23837,"WELLS FARGO BANK, N.A.",2,5.5,276000,1/1/2019,3/1/2019,57,57,1,39,658,658,658,658,C,MA,21,0,0,4.55,2.69,0.95,0.208791209,5
23838,"WELLS FARGO BANK, N.A.",2,4.875,352000,1/1/2019,3/1/2019,80,80,1,39,771,771,771,771,C,MN,551,0,0,4.55,2.69,0.325,0.071428571,3
23839,"WELLS FARGO BANK, N.A.",2,4.625,210000,1/1/2019,3/1/2019,58,58,1,39,703,703,703,703,C,PA,184,0,0,4.55,2.69,0.075,0.016483516,2
23840,"WELLS FARGO BANK, N.A.",2,4.99,533000,1/1/2019,3/1/2019,80,80,1,40,708,708,708,708,C,CA,906,0,0,4.55,2.69,0.44,0.096703297,3
23841,"WELLS FARGO BANK, N.A.",2,4.875,221000,1/1/2019,3/1/2019,74,74,1,40,711,711,711,711,C,NC,281,0,0,4.55,2.69,0.325,0.071428571,3
23842,"WELLS FARGO BANK, N.A.",2,5.625,254000,1/1/2019,3/1/2019,75,75,1,40,695,695,695,695,C,NV,895,0,0,4.55,2.69,1.075,0.236263736,5
23843,"WELLS FARGO BANK, N.A.",2,4.875,421000,1/1/2019,3/1/2019,69,69,1,40,749,749,749,749,C,TX,765,0,0,4.55,2.69,0.325,0.071428571,3
23844,"WELLS FARGO BANK, N.A.",2,4.875,256000,1/1/2019,3/1/2019,70,70,1,40,693,693,693,693,C,UT,840,0,0,4.55,2.69,0.325,0.071428571,3
23845,"WELLS FARGO BANK, N.A.",2,4.75,125000,1/1/2019,3/1/2019,60,60,1,40,793,793,793,793,C,VA,231,0,0,4.55,2.69,0.2,0.043956044,3
23846,"WELLS FARGO BANK, N.A.",2,4.875,206000,1/1/2019,3/1/2019,75,75,1,41,691,691,691,691,C,AL,365,0,0,4.55,2.69,0.325,0.071428571,3
23847,"WELLS FARGO BANK, N.A.",2,4.875,95000,1/1/2019,3/1/2019,73,73,1,41,801,801,801,801,C,FL,349,0,0,4.55,2.69,0.325,0.071428571,3
23848,"WELLS FARGO BANK, N.A.",2,5.75,140000,1/1/2019,3/1/2019,75,75,1,41,753,753,753,753,C,TX,760,0,0,4.55,2.69,1.2,0.263736264,5
23849,"WELLS FARGO BANK, N.A.",2,4.625,353000,1/1/2019,3/1/2019,56,67,1,41,811,811,811,811,C,UT,840,0,0,4.55,2.69,0.075,0.016483516,2
23850,"WELLS FARGO BANK, N.A.",2,4.875,173000,1/1/2019,3/1/2019,56,56,1,42,685,685,685,685,C,CA,937,0,0,4.55,2.69,0.325,0.071428571,3
23851,"WELLS FARGO BANK, N.A.",2,5.375,158000,1/1/2019,3/1/2019,59,59,1,42,743,743,743,743,C,CA,953,0,0,4.55,2.69,0.825,0.181318681,4
23852,"WELLS FARGO BANK, N.A.",2,4.75,443000,1/1/2019,3/1/2019,60,60,1,42,691,691,691,691,C,CA,945,0,0,4.55,2.69,0.2,0.043956044,3
23853,"WELLS FARGO BANK, N.A.",2,4.875,420000,1/1/2019,3/1/2019,62,62,1,42,767,767,767,767,C,CA,902,0,0,4.55,2.69,0.325,0.071428571,3
23854,"WELLS FARGO BANK, N.A.",2,6,64000,1/1/2019,3/1/2019,80,80,1,42,710,710,710,710,C,MN,562,0,0,4.55,2.69,1.45,0.318681319,6
23855,"WELLS FARGO BANK, N.A.",2,4.875,98000,1/1/2019,3/1/2019,67,67,1,42,756,756,756,756,C,MO,630,0,0,4.55,2.69,0.325,0.071428571,3
23856,"WELLS FARGO BANK, N.A.",2,5.25,154000,1/1/2019,3/1/2019,60,60,1,42,652,652,652,652,C,TX,760,0,0,4.55,2.69,0.7,0.153846154,4
23857,"WELLS FARGO BANK, N.A.",2,5.25,285000,1/1/2019,3/1/2019,79,79,1,43,717,717,717,717,C,CA,925,0,0,4.55,2.69,0.7,0.153846154,4
23858,"WELLS FARGO BANK, N.A.",2,5.625,255000,1/1/2019,3/1/2019,80,80,1,43,699,699,699,699,C,CO,809,0,0,4.55,2.69,1.075,0.236263736,5
23859,"WELLS FARGO BANK, N.A.",2,4.5,350000,1/1/2019,3/1/2019,56,56,1,43,739,739,739,739,C,NJ,76,0,0,4.55,2.69,-0.05,-0.010989011,2
23860,"WELLS FARGO BANK, N.A.",2,4.5,484000,1/1/2019,3/1/2019,68,68,1,43,736,736,736,736,C,NJ,73,0,0,4.55,2.69,-0.05,-0.010989011,2
23861,"WELLS FARGO BANK, N.A.",2,4.75,100000,1/1/2019,3/1/2019,80,80,1,43,745,745,745,745,C,NJ,80,0,0,4.55,2.69,0.2,0.043956044,3
23862,"WELLS FARGO BANK, N.A.",2,5.375,220000,1/1/2019,3/1/2019,67,67,1,43,699,699,699,699,C,NV,897,0,0,4.55,2.69,0.825,0.181318681,4
23863,"WELLS FARGO BANK, N.A.",2,4.875,484000,1/1/2019,3/1/2019,54,67,1,43,669,669,669,669,C,PA,190,0,0,4.55,2.69,0.325,0.071428571,3
23864,"WELLS FARGO BANK, N.A.",2,5.625,306000,1/1/2019,3/1/2019,64,64,1,43,673,673,673,673,C,TN,372,0,0,4.55,2.69,1.075,0.236263736,5
23865,"WELLS FARGO BANK, N.A.",2,5.875,104000,1/1/2019,3/1/2019,79,79,1,43,684,684,684,684,C,TX,757,0,0,4.55,2.69,1.325,0.291208791,6
23866,"WELLS FARGO BANK, N.A.",2,4.75,164000,1/1/2019,3/1/2019,51,51,1,43,788,788,788,788,C,VA,230,0,0,4.55,2.69,0.2,0.043956044,3
23867,"WELLS FARGO BANK, N.A.",2,4.625,370000,1/1/2019,3/1/2019,40,40,1,44,806,806,806,806,C,CA,921,0,0,4.55,2.69,0.075,0.016483516,2
23868,"WELLS FARGO BANK, N.A.",2,4.875,230000,1/1/2019,3/1/2019,47,47,1,44,785,785,785,785,C,CA,945,0,0,4.55,2.69,0.325,0.071428571,3
23869,"WELLS FARGO BANK, N.A.",2,5.375,252000,1/1/2019,3/1/2019,80,80,1,44,691,691,691,691,C,CA,958,0,0,4.55,2.69,0.825,0.181318681,4
23870,"WELLS FARGO BANK, N.A.",2,4.5,375000,1/1/2019,3/1/2019,73,73,1,44,782,782,782,782,C,FL,339,0,0,4.55,2.69,-0.05,-0.010989011,2
23871,"WELLS FARGO BANK, N.A.",2,4.75,135000,1/1/2019,3/1/2019,64,64,1,44,695,695,695,695,C,MO,657,0,0,4.55,2.69,0.2,0.043956044,3
23872,"WELLS FARGO BANK, N.A.",2,4.99,379000,1/1/2019,3/1/2019,73,73,1,44,720,720,720,720,C,TN,370,0,0,4.55,2.69,0.44,0.096703297,3
23873,"WELLS FARGO BANK, N.A.",2,4.875,120000,1/1/2019,3/1/2019,56,56,1,44,621,621,621,621,C,TX,757,0,0,4.55,2.69,0.325,0.071428571,3
23874,"WELLS FARGO BANK, N.A.",2,5.5,152000,1/1/2019,3/1/2019,70,70,1,44,674,674,674,674,C,TX,760,0,0,4.55,2.69,0.95,0.208791209,5
23875,"WELLS FARGO BANK, N.A.",2,5.25,170000,1/1/2019,3/1/2019,46,46,1,45,652,652,652,652,C,CA,925,0,0,4.55,2.69,0.7,0.153846154,4
23876,"WELLS FARGO BANK, N.A.",2,4.625,200000,1/1/2019,3/1/2019,47,47,1,45,679,679,679,679,C,CA,917,0,0,4.55,2.69,0.075,0.016483516,2
23877,"WELLS FARGO BANK, N.A.",2,5.125,326000,1/1/2019,3/1/2019,80,80,1,45,721,721,721,721,C,CA,923,0,0,4.55,2.69,0.575,0.126373626,4
23878,"WELLS FARGO BANK, N.A.",2,4.99,225000,1/1/2019,3/1/2019,57,57,1,45,649,649,649,649,C,CO,802,0,0,4.55,2.69,0.44,0.096703297,3
23879,"WELLS FARGO BANK, N.A.",2,4.375,210000,1/1/2019,3/1/2019,58,58,1,45,699,699,699,699,C,CO,802,0,0,4.55,2.69,-0.175,-0.038461538,2
23880,"WELLS FARGO BANK, N.A.",2,4.875,189000,1/1/2019,3/1/2019,73,73,1,45,711,711,711,711,C,CO,802,0,0,4.55,2.69,0.325,0.071428571,3
23881,"WELLS FARGO BANK, N.A.",2,5.125,280000,1/1/2019,3/1/2019,78,78,1,45,732,732,732,732,C,NJ,70,0,0,4.55,2.69,0.575,0.126373626,4
23882,"WELLS FARGO BANK, N.A.",2,5.125,170000,1/1/2019,3/1/2019,75,75,1,45,691,691,691,691,C,OK,734,0,0,4.55,2.69,0.575,0.126373626,4
23883,"WELLS FARGO BANK, N.A.",2,5.375,238000,1/1/2019,3/1/2019,70,70,1,45,664,664,664,664,C,VA,234,0,0,4.55,2.69,0.825,0.181318681,4
23884,"WELLS FARGO BANK, N.A.",2,5.49,320000,1/1/2019,3/1/2019,80,80,1,46,666,666,666,666,C,AL,354,0,0,4.55,2.69,0.94,0.206593407,5
23885,"WELLS FARGO BANK, N.A.",2,5.125,475000,1/1/2019,3/1/2019,74,74,1,46,732,732,732,732,C,CA,928,0,0,4.55,2.69,0.575,0.126373626,4
23886,"WELLS FARGO BANK, N.A.",2,4.875,211000,1/1/2019,3/1/2019,59,59,1,46,717,717,717,717,C,NY,117,0,0,4.55,2.69,0.325,0.071428571,3
23887,"WELLS FARGO BANK, N.A.",2,4.375,225000,1/1/2019,3/1/2019,74,74,1,46,776,776,776,776,C,UT,840,0,0,4.55,2.69,-0.175,-0.038461538,2
23888,"WELLS FARGO BANK, N.A.",2,5.25,266000,1/1/2019,3/1/2019,80,80,1,47,780,780,780,780,C,CO,802,0,0,4.55,2.69,0.7,0.153846154,4
23889,"WELLS FARGO BANK, N.A.",2,5.125,462000,1/1/2019,3/1/2019,64,64,1,47,717,717,717,717,C,FL,347,0,0,4.55,2.69,0.575,0.126373626,4
23890,"WELLS FARGO BANK, N.A.",2,5.25,300000,1/1/2019,3/1/2019,46,46,1,47,742,742,742,742,C,KY,402,0,0,4.55,2.69,0.7,0.153846154,4
23891,"WELLS FARGO BANK, N.A.",2,4.5,275000,1/1/2019,3/1/2019,43,43,1,47,700,700,700,700,C,VA,229,0,0,4.55,2.69,-0.05,-0.010989011,2
23892,"WELLS FARGO BANK, N.A.",2,4.625,252000,1/1/2019,3/1/2019,43,43,1,47,762,762,762,762,C,VA,228,0,0,4.55,2.69,0.075,0.016483516,2
23893,"WELLS FARGO BANK, N.A.",2,4.625,334000,1/1/2019,3/1/2019,48,48,1,48,808,808,808,808,C,CA,957,0,0,4.55,2.69,0.075,0.016483516,2
23894,"WELLS FARGO BANK, N.A.",2,4.75,150000,1/1/2019,3/1/2019,60,60,1,48,798,798,798,798,C,CA,925,0,0,4.55,2.69,0.2,0.043956044,3
23895,"WELLS FARGO BANK, N.A.",2,5.375,231000,1/1/2019,3/1/2019,80,80,1,48,702,702,702,702,C,FL,337,0,0,4.55,2.69,0.825,0.181318681,4
23896,"WELLS FARGO BANK, N.A.",2,4.625,320000,1/1/2019,3/1/2019,80,80,1,48,769,769,769,769,C,FL,336,0,0,4.55,2.69,0.075,0.016483516,2
23897,"WELLS FARGO BANK, N.A.",2,4.625,240000,1/1/2019,3/1/2019,75,75,1,48,761,761,761,761,C,ID,836,0,0,4.55,2.69,0.075,0.016483516,2
23898,"WELLS FARGO BANK, N.A.",2,5,90000,1/1/2019,3/1/2019,49,49,1,48,683,683,683,683,C,MO,630,0,0,4.55,2.69,0.45,0.098901099,3
23899,"WELLS FARGO BANK, N.A.",2,4.875,292000,1/1/2019,3/1/2019,65,65,1,48,811,811,811,811,C,VA,234,0,0,4.55,2.69,0.325,0.071428571,3
23900,"WELLS FARGO BANK, N.A.",2,4.875,726000,1/1/2019,3/1/2019,56,56,1,49,662,662,662,662,C,CA,900,0,0,4.55,2.69,0.325,0.071428571,3
23901,"WELLS FARGO BANK, N.A.",2,5.375,274000,1/1/2019,3/1/2019,68,68,1,49,678,678,678,678,C,CA,902,0,0,4.55,2.69,0.825,0.181318681,4
23902,"WELLS FARGO BANK, N.A.",2,4.875,255000,1/1/2019,3/1/2019,60,60,1,49,795,795,795,795,C,GA,303,0,0,4.55,2.69,0.325,0.071428571,3
23903,"WELLS FARGO BANK, N.A.",2,5.5,256000,1/1/2019,3/1/2019,80,80,1,49,700,700,700,700,C,NJ,77,0,0,4.55,2.69,0.95,0.208791209,5
23904,"WELLS FARGO BANK, N.A.",2,5.25,198000,1/1/2019,3/1/2019,80,80,1,49,766,766,766,766,C,WI,540,0,0,4.55,2.69,0.7,0.153846154,4
23905,"WELLS FARGO BANK, N.A.",2,4.625,168000,1/1/2019,3/1/2019,58,58,1,50,685,685,685,685,C,AZ,853,0,0,4.55,2.69,0.075,0.016483516,2
23906,"WELLS FARGO BANK, N.A.",2,4.875,100000,1/1/2019,3/1/2019,63,63,1,50,704,704,704,704,C,FL,329,0,0,4.55,2.69,0.325,0.071428571,3
23907,"WELLS FARGO BANK, N.A.",2,5.49,165000,1/1/2019,3/1/2019,77,77,1,50,782,782,782,782,C,FL,326,0,0,4.55,2.69,0.94,0.206593407,5
23908,"WELLS FARGO BANK, N.A.",2,5.125,140000,1/1/2019,3/1/2019,78,78,1,50,709,709,709,709,C,KY,403,0,0,4.55,2.69,0.575,0.126373626,4
23909,"WELLS FARGO BANK, N.A.",2,5,180000,1/1/2019,3/1/2019,60,60,1,50,734,734,734,734,C,NJ,88,0,0,4.55,2.69,0.45,0.098901099,3
23910,"WELLS FARGO BANK, N.A.",2,5.5,426000,1/1/2019,3/1/2019,80,80,1,50,708,708,708,708,C,UT,840,0,0,4.55,2.69,0.95,0.208791209,5
