sellerName,origChannel,origIntRate,origUPB,origDate,firstPmtDate,origLTV,origCLTV,numBorrowers,origDebtIncRatio,borrCreditScore,BestCreditScore,loanPurp,propState,zipCode,pMIperct,mortInsType
OTHER,0,4.625,196000,2/1/2019,4/1/2019,80,80,1,44,803,803,R,WI,548,0,0
OTHER,0,5.625,56000,2/1/2019,4/1/2019,77,77,1,45,627,627,R,AL,356,0,0
OTHER,0,4.5,404000,2/1/2019,4/1/2019,75,75,1,45,752,752,R,CA,954,0,0
OTHER,0,4,160000,2/1/2019,4/1/2019,43,43,1,45,709,709,R,IL,605,0,0
OTHER,0,5.125,159000,2/1/2019,4/1/2019,60,60,1,45,788,788,R,IL,601,0,0
OTHER,0,4.45,345000,2/1/2019,4/1/2019,73,73,1,45,773,773,R,MD,207,0,0
OTHER,0,4.625,108000,2/1/2019,4/1/2019,65,65,1,45,769,769,R,NH,34,0,0
OTHER,0,4.5,300000,2/1/2019,4/1/2019,44,55,1,45,711,711,R,NJ,70,0,0
OTHER,0,5.5,226000,2/1/2019,4/1/2019,80,80,1,45,702,702,R,NJ,72,0,0
OTHER,0,5.5,310000,2/1/2019,4/1/2019,80,80,1,45,641,641,R,OR,970,0,0
OTHER,0,4.5,141000,2/1/2019,4/1/2019,75,75,1,45,714,714,R,SC,297,0,0
OTHER,0,4.75,246000,2/1/2019,4/1/2019,80,80,1,45,744,744,R,SC,296,0,0
OTHER,0,4.75,328000,2/1/2019,4/1/2019,80,95,1,45,714,714,R,VA,221,0,0
OTHER,0,4.625,142000,2/1/2019,4/1/2019,66,66,1,45,789,789,R,WI,545,0,0
OTHER,0,4.75,91000,2/1/2019,4/1/2019,63,63,1,46,795,795,R,AL,352,0,0
OTHER,0,5,667000,2/1/2019,4/1/2019,67,67,1,46,733,733,R,CA,910,0,0
OTHER,0,4.875,280000,2/1/2019,4/1/2019,64,64,1,46,799,799,R,FL,330,0,0
OTHER,0,4.625,187000,2/1/2019,4/1/2019,77,77,1,46,719,719,R,FL,322,0,0
OTHER,0,5.75,304000,2/1/2019,4/1/2019,80,80,1,46,689,689,R,IL,600,0,0
OTHER,0,4.875,121000,2/1/2019,4/1/2019,74,84,1,46,693,693,R,MI,481,0,0
OTHER,0,5.125,210000,2/1/2019,4/1/2019,52,52,1,46,791,791,R,MT,597,0,0
OTHER,0,4.875,240000,2/1/2019,4/1/2019,80,80,1,46,761,761,R,NM,880,0,0
OTHER,0,4.625,81000,2/1/2019,4/1/2019,31,31,1,46,783,783,R,PA,191,0,0
OTHER,0,4.75,262000,2/1/2019,4/1/2019,80,80,1,46,790,790,R,TX,781,0,0
OTHER,0,4.5,566000,2/1/2019,4/1/2019,76,76,1,47,716,716,R,CA,931,0,0
OTHER,0,4.875,506000,2/1/2019,4/1/2019,79,79,1,47,713,713,R,CA,913,0,0
OTHER,0,4.75,351000,2/1/2019,4/1/2019,80,80,1,47,725,725,R,MA,20,0,0
OTHER,0,4.5,279000,2/1/2019,4/1/2019,65,65,1,47,744,744,R,MI,483,0,0
OTHER,0,4.375,410000,2/1/2019,4/1/2019,38,38,1,47,670,670,R,NC,280,0,0
OTHER,0,4.75,189000,2/1/2019,4/1/2019,60,60,1,47,737,737,R,NH,31,0,0
OTHER,0,4.875,185000,2/1/2019,4/1/2019,78,78,1,47,779,779,R,NY,121,0,0
OTHER,0,5,138000,2/1/2019,4/1/2019,71,71,1,47,686,686,R,TX,785,0,0
OTHER,0,4.375,59000,2/1/2019,4/1/2019,40,40,1,47,801,801,R,WI,541,0,0
OTHER,0,4.875,151000,2/1/2019,4/1/2019,58,58,1,47,813,813,R,WI,543,0,0
OTHER,0,4.75,416000,2/1/2019,4/1/2019,42,42,1,48,820,820,R,CA,908,0,0
OTHER,0,5.375,215000,2/1/2019,4/1/2019,75,75,1,48,647,647,R,CA,959,0,0
OTHER,0,4.49,108000,2/1/2019,4/1/2019,70,70,1,48,769,769,R,GA,300,0,0
OTHER,0,5,109000,2/1/2019,4/1/2019,80,80,1,48,749,749,R,IN,463,0,0
OTHER,0,4.375,307000,2/1/2019,4/1/2019,57,57,1,48,705,705,R,NC,282,0,0
OTHER,0,4.625,169000,2/1/2019,4/1/2019,63,63,1,48,710,710,R,NJ,74,0,0
OTHER,0,4.5,131000,2/1/2019,4/1/2019,75,75,1,48,770,770,R,NY,123,0,0
OTHER,0,4.75,250000,2/1/2019,4/1/2019,59,59,1,48,709,709,R,TN,380,0,0
OTHER,0,4.5,199000,2/1/2019,4/1/2019,78,78,1,48,745,745,R,TN,385,0,0
OTHER,0,5.25,291000,2/1/2019,4/1/2019,51,71,1,48,685,685,R,WA,982,0,0
OTHER,0,4.75,445000,2/1/2019,4/1/2019,72,72,1,48,808,808,R,WA,982,0,0
OTHER,0,4.875,420000,2/1/2019,4/1/2019,70,70,1,49,660,660,R,CA,957,0,0
OTHER,0,4.375,245000,2/1/2019,4/1/2019,73,73,1,49,755,755,R,CA,953,0,0
OTHER,0,4.75,378000,2/1/2019,4/1/2019,75,75,1,49,689,689,R,CA,934,0,0
OTHER,0,4.375,310000,2/1/2019,4/1/2019,80,80,1,49,771,771,R,IL,601,0,0
OTHER,0,4.5,275000,2/1/2019,4/1/2019,75,75,1,49,767,767,R,OH,431,0,0
OTHER,0,4.75,85000,2/1/2019,4/1/2019,70,70,1,50,757,757,R,AL,366,0,0
OTHER,0,4.75,125000,2/1/2019,4/1/2019,20,20,1,50,784,784,R,CA,927,0,0
OTHER,0,5.25,387000,2/1/2019,4/1/2019,68,68,1,50,670,670,R,CA,908,0,0
OTHER,0,5,140000,2/1/2019,4/1/2019,80,80,1,50,800,800,R,CA,936,0,0
OTHER,0,3.875,118000,2/1/2019,4/1/2019,80,80,1,50,767,767,R,FL,327,0,0
OTHER,0,4.875,270000,2/1/2019,4/1/2019,80,80,1,50,799,799,R,FL,328,0,0
OTHER,0,4.625,484000,2/1/2019,4/1/2019,74,74,1,50,729,729,R,NY,106,0,0
OTHER,0,4.875,71000,2/1/2019,4/1/2019,41,41,1,50,690,690,R,TN,383,0,0
OTHER,0,4.5,218000,2/1/2019,5/1/2019,70,70,1,32,756,756,R,WI,535,0,0
OTHER,0,4.25,448000,2/1/2019,5/1/2019,72,72,1,34,796,796,R,NJ,85,0,0
OTHER,0,4.5,170000,2/1/2019,5/1/2019,54,54,1,40,718,718,R,ID,837,0,0
OTHER,0,4.875,100000,2/1/2019,5/1/2019,42,42,1,44,634,634,R,MI,490,0,0
OTHER,0,4.5,63000,2/1/2019,5/1/2019,50,50,1,47,667,667,R,NC,280,0,0
OTHER,0,4.55,170000,3/1/2019,4/1/2019,73,73,1,22,790,790,R,MN,559,0,0
OTHER,0,4.625,245000,3/1/2019,4/1/2019,38,38,1,47,792,792,R,CO,808,0,0
OTHER,0,4.75,127000,3/1/2019,5/1/2019,71,71,1,9,802,802,R,NC,273,0,0
OTHER,0,4.5,388000,3/1/2019,5/1/2019,54,54,1,11,813,813,R,CA,934,0,0
OTHER,0,4.375,150000,3/1/2019,5/1/2019,80,80,1,19,809,809,R,ME,42,0,0
OTHER,0,4.25,36000,3/1/2019,5/1/2019,15,15,1,20,804,804,R,UT,841,0,0
OTHER,0,4.375,118000,3/1/2019,5/1/2019,50,50,1,21,758,758,R,IL,601,0,0
OTHER,0,4.625,175000,3/1/2019,5/1/2019,78,78,1,22,706,706,R,GA,305,0,0
OTHER,0,5.625,484000,3/1/2019,5/1/2019,76,76,1,23,667,667,R,CA,935,0,0
OTHER,0,4.75,62000,3/1/2019,5/1/2019,66,66,1,23,732,732,R,IN,460,0,0
OTHER,0,4.625,210000,3/1/2019,5/1/2019,73,73,1,23,784,784,R,RI,28,0,0
OTHER,0,4.25,362000,3/1/2019,5/1/2019,60,60,1,24,803,803,R,MA,23,0,0
OTHER,0,4.75,184000,3/1/2019,5/1/2019,76,76,1,25,811,811,R,TX,791,0,0
OTHER,0,4.375,469000,3/1/2019,5/1/2019,80,80,1,26,748,748,R,CA,913,0,0
OTHER,0,4.25,305000,3/1/2019,5/1/2019,70,70,1,26,685,685,R,FL,329,0,0
OTHER,0,4.25,285000,3/1/2019,5/1/2019,75,75,1,26,801,801,R,FL,333,0,0
OTHER,0,5.25,69000,3/1/2019,5/1/2019,31,31,1,26,642,642,R,MA,10,0,0
OTHER,0,4.49,222000,3/1/2019,5/1/2019,80,80,1,26,730,730,R,UT,847,0,0
OTHER,0,4.75,258000,3/1/2019,5/1/2019,28,28,1,26,734,734,R,WA,980,0,0
OTHER,0,4.875,120000,3/1/2019,5/1/2019,55,86,1,27,708,708,R,LA,707,0,0
OTHER,0,4.25,137000,3/1/2019,5/1/2019,44,44,1,27,805,805,R,WI,539,0,0
OTHER,0,4.75,322000,3/1/2019,5/1/2019,77,77,1,28,703,703,R,AK,995,0,0
OTHER,0,4.5,78000,3/1/2019,5/1/2019,15,21,1,28,709,709,R,CA,917,0,0
OTHER,0,4.5,118000,3/1/2019,5/1/2019,33,33,1,28,719,719,R,CA,952,0,0
OTHER,0,4.875,84000,3/1/2019,5/1/2019,40,40,1,28,787,787,R,CA,960,0,0
OTHER,0,4.25,250000,3/1/2019,5/1/2019,48,48,1,28,809,809,R,CO,804,0,0
OTHER,0,4.375,95000,3/1/2019,5/1/2019,55,55,1,28,769,769,R,WV,260,0,0
OTHER,0,4,484000,3/1/2019,5/1/2019,76,76,1,29,783,783,R,CA,902,0,0
OTHER,0,4.5,211000,3/1/2019,5/1/2019,68,68,1,29,697,697,R,OH,442,0,0
OTHER,0,4.75,172000,3/1/2019,5/1/2019,80,80,1,30,779,779,R,CO,815,0,0
OTHER,0,4.375,151000,3/1/2019,5/1/2019,37,37,1,30,805,805,R,FL,331,0,0
OTHER,0,4.5,142000,3/1/2019,5/1/2019,77,77,1,30,646,646,R,FL,320,0,0
OTHER,0,4.375,424000,3/1/2019,5/1/2019,78,78,1,31,766,766,R,AZ,853,0,0
OTHER,0,4.375,204000,3/1/2019,5/1/2019,60,60,1,31,699,699,R,WA,983,0,0
OTHER,0,4.625,84000,3/1/2019,5/1/2019,45,45,1,32,787,787,R,MA,14,0,0
OTHER,0,5.25,391000,3/1/2019,5/1/2019,53,53,1,32,654,654,R,OH,446,0,0
OTHER,0,4.375,95000,3/1/2019,5/1/2019,74,74,1,33,758,758,R,MI,493,0,0
OTHER,0,4.625,146000,3/1/2019,5/1/2019,63,63,1,33,785,785,R,PA,176,0,0
OTHER,0,4,100000,3/1/2019,5/1/2019,42,42,1,33,689,689,R,WI,544,0,0
OTHER,0,4.625,168000,3/1/2019,5/1/2019,57,57,1,34,823,823,R,CO,800,0,0
OTHER,0,4.75,403000,3/1/2019,5/1/2019,80,80,1,34,785,785,R,MD,207,0,0
OTHER,0,4.625,210000,3/1/2019,5/1/2019,68,68,1,34,799,799,R,TX,759,0,0
OTHER,0,4.875,147000,3/1/2019,5/1/2019,67,67,1,35,648,648,R,CA,959,0,0
OTHER,0,4.375,255000,3/1/2019,5/1/2019,67,67,1,36,731,731,R,CO,802,0,0
OTHER,0,5.99,150000,3/1/2019,5/1/2019,22,22,1,36,726,726,R,CT,66,0,0
OTHER,0,5.25,268000,3/1/2019,5/1/2019,80,80,1,36,647,647,R,MO,630,0,0
OTHER,0,4.75,77000,3/1/2019,5/1/2019,60,60,1,36,772,772,R,WI,531,0,0
OTHER,0,5.25,225000,3/1/2019,5/1/2019,75,75,1,38,763,763,R,NH,38,0,0
OTHER,0,4.625,90000,3/1/2019,5/1/2019,71,71,1,38,765,765,R,NY,145,0,0
OTHER,0,4.375,326000,3/1/2019,5/1/2019,60,60,1,38,737,737,R,UT,847,0,0
OTHER,0,4.75,50000,3/1/2019,5/1/2019,26,26,1,38,806,806,R,WA,983,0,0
OTHER,0,5.375,114000,3/1/2019,5/1/2019,80,80,1,39,653,653,R,AR,721,0,0
OTHER,0,4.75,329000,3/1/2019,5/1/2019,77,77,1,39,628,628,R,CO,801,0,0
OTHER,0,4.375,432000,3/1/2019,5/1/2019,80,80,1,39,748,748,R,OR,970,0,0
OTHER,0,4.875,164000,3/1/2019,5/1/2019,55,55,1,40,803,803,R,AL,356,0,0
OTHER,0,4.99,727000,3/1/2019,5/1/2019,39,61,1,40,804,804,R,CA,945,0,0
OTHER,0,4.375,158000,3/1/2019,5/1/2019,59,59,1,40,783,783,R,CA,925,0,0
OTHER,0,4.875,453000,3/1/2019,5/1/2019,61,61,1,40,691,691,R,SC,290,0,0
OTHER,0,4.875,188000,3/1/2019,5/1/2019,80,80,1,42,758,758,R,TN,371,0,0
OTHER,0,4.5,125000,3/1/2019,5/1/2019,37,37,1,43,787,787,R,IL,601,0,0
OTHER,0,4.875,195000,3/1/2019,5/1/2019,75,75,1,43,750,750,R,IN,467,0,0
OTHER,0,4.375,117000,3/1/2019,5/1/2019,74,74,1,43,663,663,R,SC,296,0,0
OTHER,0,4.5,484000,3/1/2019,5/1/2019,44,44,1,43,781,781,R,UT,840,0,0
OTHER,0,4.625,265000,3/1/2019,5/1/2019,41,41,1,44,695,695,R,CA,934,0,0
OTHER,0,4.25,65000,3/1/2019,5/1/2019,50,50,1,44,795,795,R,SC,295,0,0
OTHER,0,4.75,109000,3/1/2019,5/1/2019,77,77,1,44,774,774,R,SC,295,0,0
OTHER,0,4.75,148000,3/1/2019,5/1/2019,37,37,1,45,816,816,R,CA,957,0,0
OTHER,0,4.75,190000,3/1/2019,5/1/2019,79,79,1,45,715,715,R,MT,594,0,0
OTHER,0,4.875,72000,3/1/2019,5/1/2019,60,60,1,45,652,652,R,NC,274,0,0
OTHER,0,4.75,116000,3/1/2019,5/1/2019,62,62,1,45,651,651,R,WI,537,0,0
OTHER,0,5.375,221000,3/1/2019,5/1/2019,62,62,1,46,728,728,R,CA,953,0,0
OTHER,0,4.25,94000,3/1/2019,5/1/2019,59,59,1,46,741,741,R,IA,520,0,0
OTHER,0,4.875,227000,3/1/2019,5/1/2019,74,74,1,46,691,691,R,TN,371,0,0
OTHER,0,4.375,671000,3/1/2019,5/1/2019,72,72,1,47,742,742,R,CA,911,0,0
OTHER,0,4.5,128000,3/1/2019,5/1/2019,73,73,1,47,787,787,R,NY,122,0,0
OTHER,0,4.875,192000,3/1/2019,5/1/2019,79,79,1,48,737,737,R,ID,837,0,0
OTHER,0,4.875,247000,3/1/2019,5/1/2019,76,76,1,48,730,730,R,IL,606,0,0
OTHER,0,4.375,186000,3/1/2019,5/1/2019,79,79,1,48,743,743,R,MN,554,0,0
OTHER,0,4.75,244000,3/1/2019,5/1/2019,80,80,1,48,705,705,R,MT,596,0,0
OTHER,0,4.5,115000,3/1/2019,5/1/2019,44,44,1,48,787,787,R,NJ,78,0,0
OTHER,0,4.5,137000,3/1/2019,5/1/2019,57,57,1,48,702,702,R,WI,532,0,0
OTHER,0,5.125,92000,3/1/2019,5/1/2019,69,69,1,49,741,741,R,TX,799,0,0
OTHER,0,4.75,600000,3/1/2019,5/1/2019,75,75,1,50,668,668,R,CA,916,0,0
OTHER,0,4.625,100000,3/1/2019,5/1/2019,38,38,1,50,733,733,R,IA,506,0,0
OTHER,0,4.5,364000,3/1/2019,5/1/2019,70,70,1,50,748,748,R,LA,708,0,0
PENNYMAC CORP.,0,4.625,239000,1/1/2019,3/1/2019,75,75,1,24,758,758,R,TN,370,0,0
PENNYMAC CORP.,0,4.25,209000,1/1/2019,3/1/2019,80,80,1,25,775,775,R,WI,534,0,0
PENNYMAC CORP.,0,4.875,183000,1/1/2019,3/1/2019,75,75,1,30,767,767,R,FL,337,0,0
PENNYMAC CORP.,0,4.99,597000,1/1/2019,3/1/2019,80,80,1,40,755,755,R,CA,945,0,0
PENNYMAC CORP.,0,4.875,213000,1/1/2019,3/1/2019,71,71,1,40,782,782,R,MA,23,0,0
PENNYMAC CORP.,0,4.75,478000,1/1/2019,3/1/2019,75,75,1,44,738,738,R,MD,211,0,0
PENNYMAC CORP.,0,4.5,441000,2/1/2019,4/1/2019,77,77,1,22,764,764,R,MN,551,0,0
PENNYMAC CORP.,0,4.375,424000,2/1/2019,4/1/2019,76,76,1,25,804,804,R,CA,902,0,0
PENNYMAC CORP.,0,4.625,154000,2/1/2019,4/1/2019,73,73,1,30,770,770,R,CA,933,0,0
PENNYMAC CORP.,0,4.75,184000,2/1/2019,4/1/2019,76,76,1,30,751,751,R,NJ,74,0,0
PENNYMAC CORP.,0,4.875,104000,2/1/2019,4/1/2019,64,64,1,32,723,723,R,TX,760,0,0
PENNYMAC CORP.,0,4.625,520000,2/1/2019,4/1/2019,72,72,1,37,660,660,R,WA,983,0,0
PENNYMAC CORP.,0,4.875,204000,2/1/2019,4/1/2019,79,79,1,38,663,663,R,MA,23,0,0
PENNYMAC CORP.,0,4.25,178000,2/1/2019,4/1/2019,76,76,1,41,680,680,R,TN,378,0,0
PENNYMAC CORP.,0,4.75,122000,2/1/2019,4/1/2019,65,65,1,42,734,734,R,TN,371,0,0
PENNYMAC CORP.,0,4.125,251000,2/1/2019,4/1/2019,79,79,1,43,667,667,R,AZ,851,0,0
PENNYMAC CORP.,0,4.75,405000,2/1/2019,4/1/2019,80,80,1,44,729,729,R,OR,970,0,0
PENNYMAC CORP.,0,4.875,197000,2/1/2019,4/1/2019,77,77,1,45,678,678,R,TN,377,0,0
PENNYMAC CORP.,0,4.75,343000,2/1/2019,4/1/2019,78,78,1,46,689,689,R,CA,950,0,0
PENNYMAC CORP.,0,4.5,628000,2/1/2019,4/1/2019,79,79,1,46,703,703,R,CA,949,0,0
PENNYMAC CORP.,0,4.625,314000,2/1/2019,4/1/2019,74,74,1,47,706,706,R,NJ,70,0,0
PENNYMAC CORP.,0,4.75,658000,2/1/2019,4/1/2019,75,75,1,48,684,684,R,DC,200,0,0
PENNYMAC CORP.,0,4.5,361000,2/1/2019,4/1/2019,74,74,1,49,701,701,R,CA,907,0,0
PENNYMAC CORP.,0,4.25,328000,2/1/2019,4/1/2019,80,80,1,49,782,782,R,CA,935,0,0
PENNYMAC CORP.,0,4.625,248000,2/1/2019,5/1/2019,80,80,1,47,766,766,R,OR,973,0,0
PENNYMAC CORP.,0,4.5,168000,3/1/2019,5/1/2019,65,65,1,30,809,809,R,TX,787,0,0
PENNYMAC CORP.,0,4.5,124000,3/1/2019,5/1/2019,56,56,1,35,802,802,R,MO,631,0,0
PENNYMAC CORP.,0,4.375,226000,3/1/2019,5/1/2019,76,76,1,36,726,726,R,UT,840,0,0
PENNYMAC CORP.,0,4.99,120000,3/1/2019,5/1/2019,33,33,1,40,804,804,R,FL,330,0,0
QUICKEN LOANS INC.,0,4.5,470000,1/1/2019,3/1/2019,60,60,1,17,693,693,R,MD,208,0,0
QUICKEN LOANS INC.,0,4.56,199000,1/1/2019,3/1/2019,59,59,1,19,749,749,R,PA,183,0,0
QUICKEN LOANS INC.,0,4.625,137000,1/1/2019,3/1/2019,60,60,1,19,705,705,R,VA,224,0,0
QUICKEN LOANS INC.,0,4.99,90000,1/1/2019,3/1/2019,60,60,1,21,771,771,R,OR,974,0,0
QUICKEN LOANS INC.,0,4.625,276000,1/1/2019,3/1/2019,73,73,1,23,812,812,R,IL,600,0,0
QUICKEN LOANS INC.,0,4.75,153000,1/1/2019,3/1/2019,75,75,1,24,777,777,R,IL,604,0,0
QUICKEN LOANS INC.,0,4.99,81000,1/1/2019,3/1/2019,48,48,1,24,823,823,R,WA,983,0,0
QUICKEN LOANS INC.,0,4.99,450000,1/1/2019,3/1/2019,75,84,1,25,692,692,R,ID,832,0,0
QUICKEN LOANS INC.,0,4.5,181000,1/1/2019,3/1/2019,52,52,1,25,816,816,R,WA,986,0,0
QUICKEN LOANS INC.,0,4.875,255000,1/1/2019,3/1/2019,75,75,1,26,777,777,R,OH,450,0,0
QUICKEN LOANS INC.,0,4.375,107000,1/1/2019,3/1/2019,58,58,1,26,671,671,R,TN,377,0,0
QUICKEN LOANS INC.,0,4.625,177000,1/1/2019,3/1/2019,36,36,1,27,812,812,R,CA,953,0,0
QUICKEN LOANS INC.,0,4.99,340000,1/1/2019,3/1/2019,71,71,1,28,767,767,R,AZ,864,0,0
QUICKEN LOANS INC.,0,4.56,143000,1/1/2019,3/1/2019,72,72,1,28,806,806,R,KY,402,0,0
QUICKEN LOANS INC.,0,4.99,165000,1/1/2019,3/1/2019,55,55,1,28,686,686,R,WA,989,0,0
QUICKEN LOANS INC.,0,4.875,107000,1/1/2019,3/1/2019,36,36,1,29,791,791,R,MI,494,0,0
QUICKEN LOANS INC.,0,5.875,78000,1/1/2019,3/1/2019,75,75,1,32,693,693,R,AR,722,0,0
QUICKEN LOANS INC.,0,4.99,113000,1/1/2019,3/1/2019,78,78,1,32,813,813,R,CO,816,0,0
QUICKEN LOANS INC.,0,4.625,139000,1/1/2019,3/1/2019,80,80,1,32,685,685,R,OH,437,0,0
QUICKEN LOANS INC.,0,5.5,61000,1/1/2019,3/1/2019,72,72,1,33,751,751,R,IN,478,0,0
QUICKEN LOANS INC.,0,4.375,176000,1/1/2019,3/1/2019,65,65,1,33,720,720,R,MD,207,0,0
QUICKEN LOANS INC.,0,4.25,164000,1/1/2019,3/1/2019,74,74,1,33,669,669,R,MI,481,0,0
QUICKEN LOANS INC.,0,4.99,168000,1/1/2019,3/1/2019,78,78,1,34,729,729,R,GA,300,0,0
QUICKEN LOANS INC.,0,4.99,95000,1/1/2019,3/1/2019,80,80,1,34,741,741,R,MO,630,0,0
QUICKEN LOANS INC.,0,5.375,115000,1/1/2019,3/1/2019,54,54,1,34,791,791,R,TX,765,0,0
QUICKEN LOANS INC.,0,5.5,68000,1/1/2019,3/1/2019,57,57,1,34,689,689,R,TX,760,0,0
QUICKEN LOANS INC.,0,4.99,92000,1/1/2019,3/1/2019,66,66,1,35,723,723,R,ME,49,0,0
QUICKEN LOANS INC.,0,4.99,157000,1/1/2019,3/1/2019,48,48,1,35,693,693,R,NY,130,0,0
QUICKEN LOANS INC.,0,4.25,437000,1/1/2019,3/1/2019,58,58,1,35,661,661,R,TX,762,0,0
QUICKEN LOANS INC.,0,4.625,138000,1/1/2019,3/1/2019,73,73,1,36,709,709,R,AZ,852,0,0
QUICKEN LOANS INC.,0,5.375,134000,1/1/2019,3/1/2019,77,77,1,36,672,672,R,TN,378,0,0
QUICKEN LOANS INC.,0,4.875,258000,1/1/2019,3/1/2019,67,67,1,37,777,777,R,MA,18,0,0
QUICKEN LOANS INC.,0,4.875,333000,1/1/2019,3/1/2019,53,53,1,37,693,693,R,MN,551,0,0
QUICKEN LOANS INC.,0,5.5,80000,1/1/2019,3/1/2019,65,65,1,37,725,725,R,NE,681,0,0
QUICKEN LOANS INC.,0,4.875,279000,1/1/2019,3/1/2019,60,60,1,37,675,675,R,NY,110,0,0
QUICKEN LOANS INC.,0,5.25,433000,1/1/2019,3/1/2019,33,56,1,38,773,773,R,NY,115,0,0
QUICKEN LOANS INC.,0,5.125,142000,1/1/2019,3/1/2019,72,72,1,38,716,716,R,WA,992,0,0
QUICKEN LOANS INC.,0,4.375,380000,1/1/2019,3/1/2019,70,70,1,39,689,689,R,CO,805,0,0
QUICKEN LOANS INC.,0,5.25,119000,1/1/2019,3/1/2019,80,80,1,39,716,716,R,FL,322,0,0
QUICKEN LOANS INC.,0,4.99,116000,1/1/2019,3/1/2019,51,51,1,39,766,766,R,LA,712,0,0
QUICKEN LOANS INC.,0,4.99,95000,1/1/2019,3/1/2019,38,38,1,39,769,769,R,MI,491,0,0
QUICKEN LOANS INC.,0,4.99,165000,1/1/2019,3/1/2019,59,59,1,40,661,661,R,GA,300,0,0
QUICKEN LOANS INC.,0,4.75,202000,1/1/2019,3/1/2019,35,35,1,40,760,760,R,NY,119,0,0
QUICKEN LOANS INC.,0,5.75,110000,1/1/2019,3/1/2019,65,65,1,40,680,680,R,TX,760,0,0
QUICKEN LOANS INC.,0,5.75,58000,1/1/2019,3/1/2019,69,69,1,41,782,782,R,AL,362,0,0
QUICKEN LOANS INC.,0,4.875,204000,1/1/2019,3/1/2019,73,73,1,41,753,753,R,AZ,852,0,0
QUICKEN LOANS INC.,0,4.375,322000,1/1/2019,3/1/2019,67,67,1,41,702,702,R,GA,300,0,0
QUICKEN LOANS INC.,0,4.99,112000,1/1/2019,3/1/2019,68,68,1,41,680,680,R,RI,28,0,0
QUICKEN LOANS INC.,0,4.875,100000,1/1/2019,3/1/2019,72,72,1,41,651,651,R,SC,290,0,0
QUICKEN LOANS INC.,0,4.75,77000,1/1/2019,3/1/2019,60,60,1,42,670,670,R,KY,403,0,0
QUICKEN LOANS INC.,0,4.625,242000,1/1/2019,3/1/2019,70,70,1,43,809,809,R,CA,933,0,0
QUICKEN LOANS INC.,0,4.5,250000,1/1/2019,3/1/2019,65,65,1,43,661,661,R,CO,801,0,0
QUICKEN LOANS INC.,0,4.75,100000,1/1/2019,3/1/2019,77,77,1,43,803,803,R,MI,482,0,0
QUICKEN LOANS INC.,0,4.875,155000,1/1/2019,3/1/2019,76,76,1,44,780,780,R,FL,346,0,0
QUICKEN LOANS INC.,0,4.25,391000,1/1/2019,3/1/2019,56,56,1,44,636,636,R,NC,282,0,0
QUICKEN LOANS INC.,0,4.875,163000,1/1/2019,3/1/2019,47,47,1,44,806,806,R,OH,438,0,0
QUICKEN LOANS INC.,0,4.99,133000,1/1/2019,3/1/2019,74,74,1,44,774,774,R,TN,380,0,0
QUICKEN LOANS INC.,0,5.375,167000,1/1/2019,3/1/2019,65,65,1,45,661,661,R,IN,474,0,0
QUICKEN LOANS INC.,0,4.625,133000,1/1/2019,3/1/2019,56,56,1,45,767,767,R,NC,289,0,0
QUICKEN LOANS INC.,0,4.56,261000,1/1/2019,3/1/2019,59,59,1,45,767,767,R,NY,109,0,0
QUICKEN LOANS INC.,0,5.25,231000,1/1/2019,3/1/2019,65,65,1,45,669,669,R,TX,750,0,0
QUICKEN LOANS INC.,0,4.56,75000,1/1/2019,3/1/2019,56,56,1,45,644,644,R,WY,822,0,0
QUICKEN LOANS INC.,0,5.125,400000,1/1/2019,3/1/2019,20,22,1,46,787,787,R,CA,926,0,0
QUICKEN LOANS INC.,0,5.625,238000,1/1/2019,3/1/2019,72,72,1,46,710,710,R,FL,322,0,0
QUICKEN LOANS INC.,0,4.375,484000,1/1/2019,3/1/2019,73,73,1,46,717,717,R,FL,330,0,0
QUICKEN LOANS INC.,0,4.75,134000,1/1/2019,3/1/2019,67,67,1,46,716,716,R,PA,191,0,0
QUICKEN LOANS INC.,0,4.75,94000,1/1/2019,3/1/2019,74,74,1,47,741,741,R,AL,355,0,0
QUICKEN LOANS INC.,0,5.625,80000,1/1/2019,3/1/2019,77,77,1,47,719,719,R,AR,722,0,0
QUICKEN LOANS INC.,0,4.99,148000,1/1/2019,3/1/2019,55,61,1,47,661,661,R,FL,337,0,0
QUICKEN LOANS INC.,0,4.75,413000,1/1/2019,3/1/2019,75,75,1,47,756,756,R,UT,840,0,0
QUICKEN LOANS INC.,0,4.99,389000,1/1/2019,3/1/2019,70,70,1,48,727,727,R,CA,939,0,0
QUICKEN LOANS INC.,0,4.625,146000,1/1/2019,3/1/2019,74,74,1,48,722,722,R,FL,349,0,0
QUICKEN LOANS INC.,0,4.875,128000,1/1/2019,3/1/2019,55,55,1,48,768,768,R,PA,184,0,0
QUICKEN LOANS INC.,0,4.875,80000,1/1/2019,3/1/2019,62,62,1,48,756,756,R,PA,177,0,0
QUICKEN LOANS INC.,0,4.75,203000,1/1/2019,3/1/2019,79,79,1,49,731,731,R,AZ,852,0,0
QUICKEN LOANS INC.,0,4.875,194000,1/1/2019,3/1/2019,58,58,1,49,791,791,R,GA,302,0,0
QUICKEN LOANS INC.,0,4.99,186000,1/1/2019,3/1/2019,75,75,1,49,708,708,R,GA,302,0,0
