iter	RMSE
714	0.04979647817
715	0.04978815193
716	0.04978105384
717	0.04977723486
718	0.04977465938
719	0.04976431361
720	0.04975698193
721	0.04975181994
722	0.04975029222
723	0.04974447861
724	0.04973987809
725	0.04973349695
726	0.0497276984
727	0.04972617539
728	0.04971601065
729	0.04970867044
730	0.04970331346
731	0.04970175704
732	0.0496975747
733	0.04969155959
734	0.04968519875
735	0.04967737207
736	0.04967019949
737	0.04966394194
738	0.04966150791
739	0.04965921385
740	0.0496554383
741	0.04964999253
742	0.04964811385
743	0.04963742985
744	0.04963202392
745	0.04962754824
746	0.04961926258
747	0.04961717809
748	0.04961507118
749	0.04960622312
750	0.04960270552
751	0.04960049829
752	0.04959357624
753	0.04959110283
754	0.04958245499
755	0.04958171885
756	0.04957305475
757	0.04956388364
758	0.04955838395
759	0.04955436957
760	0.04955313607
761	0.04954748315
762	0.04954606328
763	0.04954415682
764	0.04953597472
765	0.04953517128
766	0.04953066974
767	0.04952975743
768	0.04952261717
769	0.04951790205
770	0.04950854458
771	0.04949932954
772	0.0494979251
773	0.04948976941
774	0.04948216201
775	0.04947487849
776	0.04946346946
777	0.04945590873
778	0.04945503921
779	0.04944954797
780	0.04943921552
781	0.04943072007
782	0.04942324486
783	0.04941862012
784	0.04941666392
785	0.04941588731
786	0.04941036326
787	0.04940056145
788	0.04939264883
789	0.0493858067
790	0.04937724184
791	0.04937575907
792	0.04937505079
793	0.0493697863
794	0.04936911904
795	0.04936143181
796	0.04935840986
797	0.04935232685
798	0.04934642246
799	0.04934029981
800	0.04933253158
801	0.04933053795
802	0.04932445154
803	0.04931957545
804	0.04931484651
805	0.04931415873
806	0.04930895312
807	0.04930529245
808	0.04930254025
809	0.04930189446
810	0.04929638019
811	0.04929456978
812	0.0492924182
813	0.04928784068
814	0.04928266989
815	0.04927250213
816	0.04926930201
817	0.0492619112
818	0.04926080157
819	0.04925588203
820	0.04924934912
821	0.04924587304
822	0.0492409127
823	0.04923301058
824	0.04922805103
825	0.04922016141
826	0.04921597019
827	0.04920564624
828	0.04919933299
829	0.04919506048
830	0.04919179363
831	0.0491884915
832	0.04918155348
833	0.04917579507
834	0.04917138169
835	0.04916438013
836	0.04916024896
837	0.04915579681
838	0.04915202918
839	0.04914480748
840	0.04913490649
841	0.0491322356
842	0.0491231413
843	0.04912247891
844	0.04912017549
845	0.04911252508
846	0.04910733471
847	0.04909814343
848	0.04909519075
849	0.04908725935
850	0.04908150064
851	0.04907577389
852	0.04906908476
853	0.04906473901
854	0.04906239203
855	0.04906023321
856	0.04905332966
857	0.04904929125
858	0.04904435335
859	0.04903877833
860	0.04903533875
861	0.04902872063
862	0.04902587882
863	0.04901984338
864	0.04901097124
865	0.04900628576
866	0.04900263042
867	0.04899558831
868	0.04898908561
869	0.04898153917
870	0.04897890938
871	0.04897685736
872	0.0489712887
873	0.0489706659
874	0.04896312987
875	0.0489594551
876	0.04895521212
877	0.04894446677
878	0.04893797017
879	0.04893659128
880	0.04893169276
881	0.04892440137
882	0.04892052783
883	0.04891159902
884	0.04890543689
885	0.04890251113
886	0.04889907052
887	0.04889258301
888	0.04888331941
889	0.04887870905
890	0.04887498796
891	0.04886799685
892	0.04886528584
893	0.04885849706
894	0.04885387752
895	0.04884919037
896	0.04884546497
897	0.04884185163
898	0.04883574669
899	0.04882813903
900	0.04882671523
901	0.04882019504
902	0.04881433197
903	0.04881109015
904	0.0488024871
905	0.04879473038
906	0.04878849407
907	0.0487843945
908	0.04878252269
909	0.04878084214
910	0.04877692661
911	0.04877102827
912	0.04876692847
913	0.04876320052
914	0.0487557679
915	0.04875425306
916	0.04875080601
917	0.04874648003
918	0.04873973299
919	0.04873753466
920	0.04873241421
921	0.04872799002
922	0.0487273765
923	0.04871790536
924	0.04871640309
925	0.04871241654
926	0.04871168614
927	0.04871008451
928	0.04870932699
929	0.04870863888
930	0.04870651942
931	0.04870069869
932	0.04869374303
933	0.04868327961
934	0.04868001381
935	0.04867356199
936	0.04866817271
937	0.04866179329
938	0.04866026213
939	0.04865517231
940	0.04865455467
941	0.04864761715
942	0.04864450776
943	0.04863847474
944	0.04863502449
945	0.0486278121
946	0.04862333208
947	0.04862032778
948	0.04861753219
949	0.0486157355
950	0.04860852929
951	0.0486040982
952	0.04859709885
953	0.0485892956
954	0.04858389462
955	0.0485775863
956	0.04857225048
957	0.04856941866
958	0.04856490924
959	0.04856300006
960	0.0485600356
961	0.04855187627
962	0.04854733358
963	0.04854600179
964	0.04854138583
965	0.04853430588
966	0.04852884524
967	0.04852414825
968	0.04852006123
969	0.04851686087
970	0.04851238491
971	0.04851109489
972	0.04850611832
973	0.04850417704
974	0.0485026579
975	0.04849924384
976	0.0484950182
977	0.04848907767
978	0.04848652226
979	0.04848048696
980	0.04847356065
981	0.04847289233
982	0.04847233379
983	0.04846766838
984	0.04846610793
985	0.04846145755
986	0.04845554419
987	0.04845252552
988	0.04844832997
989	0.04844490103
990	0.04843983677
991	0.04843809371
992	0.04843093717
993	0.04842478789
994	0.04841823862
995	0.04841487903
996	0.04841362507
997	0.04841077627
998	0.04840641011
999	0.04840189665
